fact_id,year,subject_id,date,otp,trial,group,marker,side,joint,variable,units,protocol,value_x,value_y,value_z
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,40.08340221405029,2.5596963810920723,-26.19958444595337
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,38.82982345581055,2.824994783401489,-26.5908447265625
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,37.657148361206055,3.064467489719391,-27.09904909133911
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,36.618078994750974,3.20484160900116,-27.702038192749026
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,35.690577011108395,3.2743256163597105,-28.350923652648927
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,34.81757110595703,3.348016872406006,-29.004184646606447
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,33.9505233001709,3.489408521652222,-29.618833274841307
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,33.05619125366211,3.7212078571319593,-30.097869300842287
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,32.120657691955564,4.021196169853211,-30.318702430725097
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,31.14108749389648,4.356430912017823,-30.2093392944336
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,30.12328538894653,4.715091652870179,-29.81127140045166
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,29.084849166870114,5.098646478652955,-29.2733243560791
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,28.053544044494625,5.497882699966432,-28.7593641281128
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,27.05159973144531,5.892455005645753,-28.3329434967041
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,26.078528194427488,6.269197449684144,-27.92061719894409
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,25.107543830871577,6.628545017242433,-27.37784427642822
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,24.09993745803833,6.975249838829042,-26.61227439880371
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,23.03765907287597,7.309665775299074,-25.694199752807613
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,21.947285671234127,7.624335703849794,-24.864130401611323
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,20.880416717529293,7.908690061569215,-24.3589151763916
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,19.845946540832514,8.164568605422975,-24.21535167694092
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,18.79898368835449,8.40511672973633,-24.28965446472168
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,17.702184677124016,8.622788858413697,-24.422333335876463
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,16.545430450439447,8.778537769317628,-24.55801441192627
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,15.326639194488518,8.840603761672973,-24.66782604217529
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,14.048460655212404,8.80020278930664,-24.702151412963868
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,12.746270599365236,8.66163299560547,-24.68596424102784
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,11.491399765014648,8.43075942993164,-24.77535057067871
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,10.352438468933103,8.106714334487915,-25.13628402709961
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,9.360397071838378,7.675911445617675,-25.80981147766113
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,8.523589925765991,7.113925251960754,-26.71504928588867
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,7.855195407867431,6.384825763702391,-27.738036727905275
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,7.389918899536132,5.433622002601622,-28.85847272872925
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,7.178347358703613,4.193200244903562,-30.148519287109377
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,7.2545667743682865,2.625904612541196,-31.60785308837891
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,7.63510955810547,0.7499624109268145,-33.070860671997075
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,8.305104455947879,-1.301333931684499,-34.321823310852054
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,9.283948326110844,-3.3639459609985405,-35.20849838256836
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,10.61586174011232,-5.28119237899782,-35.63196640014648
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,12.346113185882574,-6.950923099517827,-35.555403518676755
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,14.488845710754418,-8.346080589294447,-35.021008453369134
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,17.007928009033215,-9.493647727966312,-34.133832092285154
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,19.8228398323059,-10.421015310287473,-33.00771980285645
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,22.826917533874525,-11.11486791610718,-31.719375724792474
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,25.895600566864008,-11.52253565788269,-30.309796085357668
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,28.89489486694337,-11.595955924987791,-28.819200592041007
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,31.70817478179931,-11.338149757385256,-27.34170680999756
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,34.27325935363771,-10.820280265808105,-26.03479042053221
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,36.5824828338623,-10.148281860351563,-25.050454711914064
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,38.644495086669934,-9.421700401306149,-24.483576278686524
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,40.47738342285156,-8.7135515499115,-24.337135467529297
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,42.09599098205568,-8.051905994415279,-24.55289169311524
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,43.5107011795044,-7.440052270889282,-25.045149326324463
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,44.74857711791993,-6.901078262329098,-25.710231781005863
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,45.851263999938965,-6.49960352897644,-26.46331878662109
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,46.86388816833497,-6.311112127304077,-27.25628078460694
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,47.821979484558106,-6.3698783493042,-28.065965900421144
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,48.7470184326172,-6.657567977905276,-28.87796020507813
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,49.6457385635376,-7.131105499267579,-29.68772073745728
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,50.51387336730958,-7.753064327239996,-30.505248260498053
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,51.33809467315674,-8.499657812118532,-31.332632408142093
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,52.09709182739258,-9.355254287719736,-32.14711463928224
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,52.763061141967775,-10.29613437652588,-32.929510307312015
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.30024848937989,-11.280092220306406,-33.68653381347657
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.66843845367432,-12.234582262039188,-34.43104984283448
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.85534484863281,-13.077628326416022,-35.16285690307618
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.869851989746095,-13.747108812332156,-35.879812774658205
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.75356826782227,-14.221679592132572,-36.597257995605474
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.56544509887695,-14.535024099349975,-37.35376518249512
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.36495559692383,-14.765471763610842,-38.192498626709
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.19721027374268,-15.004475860595704,-39.12896278381348
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,53.07870460510254,-15.308094444274907,-40.1043914794922
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,52.98827133178711,-15.661296033859257,-40.97488231658936
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,52.87437606811523,-15.97984016418457,-41.58011169433594
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,52.68418636322021,-16.15054141998291,-41.85267307281495
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,52.38751083374024,-16.08603275299072,-41.86838172912598
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,51.99129768371582,-15.759112606048582,-41.78296501159668
7BTSC94GPVILVX5T9DN|2016-10-06,2016,1KUCI5Q2K8BYL2AN2Y53DJ2175OOJB5UN1GZWWK8UZEUMX4C8U,2016-10-06,SIN_OTP,3,POINT,Angles,L,Hip,HipAngles,deg,M,51.53369903564453,-15.207499504089355,-41.72050094604492
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,49.607567672729495,-3.810134885311127,-5.050577006340027
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,49.25453201293945,-3.458200650215149,-3.807959547042847
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,48.90682361602783,-3.032007341384888,-2.365893223285675
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,48.578521728515625,-2.560753574371338,-0.8326659202575688
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,48.26613883972168,-2.0662868022918706,0.6921955227851859
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,47.95837997436524,-1.5583926606178284,2.1097570157051084
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,47.6396785736084,-1.052607353329659,3.3553220677375784
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,47.29729019165039,-0.5667836487293246,4.349258270263672
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,46.91717220306396,-0.1230800798349083,5.010859274864197
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,46.490878677368165,0.2730358472093935,5.37018346786499
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,45.98705387115479,0.6183041346073148,5.432649765014649
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,45.38642349243164,0.937050404548645,5.33053071975708
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,44.668353958129885,1.2568677055835724,5.193678259849548
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,43.80496681213379,1.6063636755943291,5.157773170471192
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,42.82592296600342,1.9913402199745167,5.287213015556335
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,41.74557861328125,2.4057174873352047,5.628234519958496
7DLS7QCG5LJUUGRYM07|2016-11-18,2016,5DK8R9LY5QV5YVDWR2DCVO8GTMC8MIKVZ5JQEWJSEZYIF86GY1,2016-11-18,SIN_OTP,6,POINT,Angles,L,Hip,HipAngles,deg,M,40.60977195739746,2.821797022819519,6.141650071144103
